PROVIDERID,DAYOFWEEK,SLOTSTARTTIME,SLOTENDTIME
247,6,16:00:00,16:20:00
247,6,16:20:00,16:40:00
247,6,16:40:00,17:00:00
247,6,17:00:00,17:20:00
236,2,08:00:00,08:20:00
236,2,08:20:00,08:40:00
236,2,08:40:00,09:00:00
236,2,09:00:00,09:20:00
236,2,09:20:00,09:40:00
236,2,09:40:00,10:00:00
236,2,10:00:00,10:20:00
236,2,10:20:00,10:40:00
236,2,10:40:00,11:00:00
236,2,11:00:00,11:20:00
236,2,11:20:00,11:40:00
236,2,11:40:00,12:00:00
236,2,12:00:00,12:20:00
236,2,12:20:00,12:40:00
236,2,12:40:00,13:00:00
236,2,13:00:00,13:20:00
236,2,13:20:00,13:40:00
236,2,13:40:00,14:00:00
236,2,14:00:00,14:20:00
236,2,14:20:00,14:40:00
236,2,14:40:00,15:00:00
236,3,08:00:00,08:20:00
236,3,08:20:00,08:40:00
236,3,08:40:00,09:00:00
236,3,09:00:00,09:20:00
236,3,09:20:00,09:40:00
236,3,09:40:00,10:00:00
236,3,10:00:00,10:20:00
236,3,10:20:00,10:40:00
236,3,10:40:00,11:00:00
236,3,11:00:00,11:20:00
236,3,11:20:00,11:40:00
236,3,11:40:00,12:00:00
236,3,12:00:00,12:20:00
236,3,12:20:00,12:40:00
236,3,12:40:00,13:00:00
236,3,13:00:00,13:20:00
236,3,13:20:00,13:40:00
236,3,13:40:00,14:00:00
236,3,14:00:00,14:20:00
236,3,14:20:00,14:40:00
236,3,14:40:00,15:00:00
236,4,08:00:00,08:20:00
236,4,08:20:00,08:40:00
236,4,08:40:00,09:00:00
236,4,09:00:00,09:20:00
236,4,09:20:00,09:40:00
236,4,09:40:00,10:00:00
236,4,10:00:00,10:20:00
236,4,10:20:00,10:40:00
236,4,10:40:00,11:00:00
236,4,11:00:00,11:20:00
236,4,11:20:00,11:40:00
236,4,11:40:00,12:00:00
236,4,12:00:00,12:20:00
236,4,12:20:00,12:40:00
236,4,12:40:00,13:00:00
236,4,13:00:00,13:20:00
236,4,13:20:00,13:40:00
236,4,13:40:00,14:00:00
236,4,14:00:00,14:20:00
236,4,14:20:00,14:40:00
236,4,14:40:00,15:00:00
236,5,08:00:00,08:20:00
236,5,08:20:00,08:40:00
236,5,08:40:00,09:00:00
236,5,09:00:00,09:20:00
236,5,09:20:00,09:40:00
236,5,09:40:00,10:00:00
236,5,10:00:00,10:20:00
236,5,10:20:00,10:40:00
236,5,10:40:00,11:00:00
236,5,11:00:00,11:20:00
236,5,11:20:00,11:40:00
236,5,11:40:00,12:00:00
236,5,12:00:00,12:20:00
236,5,12:20:00,12:40:00
236,5,12:40:00,13:00:00
236,5,13:00:00,13:20:00
236,5,13:20:00,13:40:00
236,5,13:40:00,14:00:00
236,5,14:00:00,14:20:00
236,5,14:20:00,14:40:00
236,5,14:40:00,15:00:00
236,6,08:00:00,08:20:00
236,6,08:20:00,08:40:00
236,6,08:40:00,09:00:00
236,6,09:00:00,09:20:00
236,6,09:20:00,09:40:00
236,6,09:40:00,10:00:00
236,6,10:00:00,10:20:00
236,6,10:20:00,10:40:00
236,6,10:40:00,11:00:00
236,6,11:00:00,11:20:00
236,6,11:20:00,11:40:00
236,6,11:40:00,12:00:00
236,6,12:00:00,12:20:00
236,6,12:20:00,12:40:00
236,6,12:40:00,13:00:00
236,6,13:00:00,13:20:00
236,6,13:20:00,13:40:00
236,6,13:40:00,14:00:00
236,6,14:00:00,14:20:00
236,6,14:20:00,14:40:00
236,6,14:40:00,15:00:00
234,2,16:00:00,16:20:00
234,2,16:20:00,16:40:00
234,2,16:40:00,17:00:00
234,3,16:30:00,17:00:00
234,3,17:00:00,17:20:00
234,3,17:20:00,17:40:00
234,3,17:40:00,18:00:00
234,3,18:00:00,18:20:00
234,3,18:20:00,18:40:00
234,3,18:40:00,19:00:00
234,3,19:00:00,19:20:00
234,3,19:20:00,19:40:00
234,3,19:40:00,20:00:00
234,4,16:30:00,17:00:00
234,4,17:00:00,17:20:00
234,4,17:20:00,17:40:00
234,4,17:40:00,18:00:00
234,4,18:00:00,18:20:00
234,4,18:20:00,18:40:00
234,4,18:40:00,19:00:00
234,4,19:00:00,19:20:00
234,4,19:20:00,19:40:00
234,4,19:40:00,20:00:00
234,5,16:30:00,17:00:00
234,5,17:00:00,17:20:00
234,5,17:20:00,17:40:00
234,5,17:40:00,18:00:00
234,5,18:00:00,18:20:00
234,5,18:20:00,18:40:00
234,5,18:40:00,19:00:00
234,5,19:00:00,19:20:00
234,5,19:20:00,19:40:00
234,5,19:40:00,20:00:00
234,6,09:30:00,10:00:00
234,6,10:00:00,10:20:00
234,6,10:20:00,10:40:00
234,6,10:40:00,11:00:00
234,6,11:00:00,11:20:00
234,6,11:20:00,11:40:00
234,6,11:40:00,12:00:00
234,6,12:00:00,12:20:00
234,6,12:20:00,12:40:00
234,6,12:40:00,13:00:00
234,6,13:00:00,13:20:00
234,6,13:20:00,13:40:00
234,6,13:40:00,14:00:00
233,2,16:00:00,16:20:00
233,2,16:20:00,16:40:00
233,2,16:40:00,17:00:00
233,3,16:30:00,17:00:00
233,3,17:00:00,17:20:00
233,3,17:20:00,17:40:00
233,3,17:40:00,18:00:00
233,3,18:00:00,18:20:00
233,3,18:20:00,18:40:00
233,3,18:40:00,19:00:00
233,3,19:00:00,19:20:00
233,3,19:20:00,19:40:00
233,3,19:40:00,20:00:00
233,4,16:30:00,17:00:00
233,4,17:00:00,17:20:00
233,4,17:20:00,17:40:00
233,4,17:40:00,18:00:00
233,4,18:00:00,18:20:00
233,4,18:20:00,18:40:00
233,4,18:40:00,19:00:00
233,4,19:00:00,19:20:00
233,4,19:20:00,19:40:00
233,4,19:40:00,20:00:00
233,5,16:30:00,17:00:00
233,5,17:00:00,17:20:00
233,5,17:20:00,17:40:00
233,5,17:40:00,18:00:00
233,5,18:00:00,18:20:00
233,5,18:20:00,18:40:00
233,5,18:40:00,19:00:00
233,5,19:00:00,19:20:00
233,5,19:20:00,19:40:00
233,5,19:40:00,20:00:00
233,6,09:30:00,10:00:00
233,6,10:00:00,10:20:00
233,6,10:20:00,10:40:00
233,6,10:40:00,11:00:00
233,6,11:00:00,11:20:00
233,6,11:20:00,11:40:00
233,6,11:40:00,12:00:00
233,6,12:00:00,12:20:00
233,6,12:20:00,12:40:00
233,6,12:40:00,13:00:00
233,6,13:00:00,13:20:00
233,6,13:20:00,13:40:00
233,6,13:40:00,14:00:00
232,2,16:00:00,16:20:00
232,2,16:20:00,16:40:00
232,2,16:40:00,17:00:00
232,3,16:30:00,17:00:00
232,3,17:00:00,17:20:00
232,3,17:20:00,17:40:00
232,3,17:40:00,18:00:00
232,3,18:00:00,18:20:00
232,3,18:20:00,18:40:00
232,3,18:40:00,19:00:00
232,3,19:00:00,19:20:00
232,3,19:20:00,19:40:00
232,3,19:40:00,20:00:00
232,4,16:30:00,17:00:00
232,4,17:00:00,17:20:00
232,4,17:20:00,17:40:00
232,4,17:40:00,18:00:00
232,4,18:00:00,18:20:00
232,4,18:20:00,18:40:00
232,4,18:40:00,19:00:00
232,4,19:00:00,19:20:00
232,4,19:20:00,19:40:00
232,4,19:40:00,20:00:00
232,5,16:30:00,17:00:00
232,5,17:00:00,17:20:00
232,5,17:20:00,17:40:00
232,5,17:40:00,18:00:00
232,5,18:00:00,18:20:00
232,5,18:20:00,18:40:00
232,5,18:40:00,19:00:00
232,5,19:00:00,19:20:00
232,5,19:20:00,19:40:00
232,5,19:40:00,20:00:00
232,6,09:30:00,10:00:00
232,6,10:00:00,10:20:00
232,6,10:20:00,10:40:00
232,6,10:40:00,11:00:00
232,6,11:00:00,11:20:00
232,6,11:20:00,11:40:00
232,6,11:40:00,12:00:00
232,6,12:00:00,12:20:00
232,6,12:20:00,12:40:00
232,6,12:40:00,13:00:00
232,6,13:00:00,13:20:00
232,6,13:20:00,13:40:00
232,6,13:40:00,14:00:00
228,2,08:00:00,08:10:00
228,2,08:10:00,08:20:00
228,2,08:20:00,08:30:00
228,2,08:30:00,08:40:00
228,2,09:10:00,09:20:00
228,2,09:20:00,09:30:00
228,2,09:30:00,09:40:00
228,2,09:40:00,09:50:00
228,2,09:50:00,10:00:00
228,2,10:00:00,10:10:00
228,2,10:10:00,10:20:00
228,2,10:20:00,10:30:00
228,2,10:30:00,10:40:00
228,2,10:40:00,10:50:00
228,2,10:50:00,11:00:00
228,2,11:00:00,11:10:00
228,2,11:10:00,11:20:00
228,2,11:20:00,11:30:00
228,2,11:30:00,11:40:00
228,2,11:40:00,11:50:00
228,2,11:50:00,12:00:00
228,2,12:00:00,12:10:00
228,2,12:10:00,12:20:00
228,2,12:20:00,12:30:00
228,2,12:30:00,12:40:00
228,2,12:40:00,12:50:00
228,2,12:50:00,13:00:00
228,2,13:00:00,13:10:00
228,2,13:10:00,13:20:00
228,2,13:20:00,13:30:00
228,2,13:30:00,13:40:00
228,2,13:40:00,13:50:00
228,2,13:50:00,14:00:00
228,2,16:00:00,16:10:00
228,2,16:10:00,16:20:00
228,2,16:20:00,16:30:00
228,2,16:30:00,16:40:00
228,2,16:40:00,16:50:00
228,2,16:50:00,17:00:00
226,2,13:00:00,13:20:00
226,2,13:20:00,13:40:00
226,2,13:40:00,14:00:00
226,2,14:00:00,14:20:00
226,2,14:20:00,14:40:00
226,2,14:40:00,15:00:00
226,2,15:20:00,15:40:00
226,2,15:40:00,16:00:00
226,2,16:00:00,16:20:00
226,2,16:40:00,17:00:00
226,2,17:00:00,17:20:00
226,2,17:20:00,17:40:00
226,2,17:40:00,18:00:00
226,2,18:00:00,18:20:00
226,2,18:20:00,18:40:00
226,3,13:00:00,13:20:00
226,3,13:20:00,13:40:00
226,3,13:40:00,14:00:00
226,3,14:00:00,14:20:00
226,3,14:20:00,14:40:00
226,3,14:40:00,15:00:00
226,3,15:20:00,15:40:00
226,3,15:40:00,16:00:00
226,3,16:00:00,16:20:00
226,3,16:40:00,17:00:00
226,3,17:00:00,17:20:00
226,3,17:20:00,17:40:00
226,4,10:00:00,10:20:00
226,4,10:20:00,10:40:00
226,4,10:40:00,11:00:00
226,4,11:00:00,11:20:00
226,4,11:20:00,11:40:00
226,4,11:40:00,12:00:00
225,2,08:00:00,08:10:00
225,2,08:10:00,08:20:00
225,2,08:20:00,08:30:00
225,2,08:30:00,08:40:00
225,2,09:10:00,09:20:00
225,2,09:20:00,09:30:00
225,2,09:30:00,09:40:00
225,2,09:40:00,09:50:00
225,2,09:50:00,10:00:00
225,2,10:00:00,10:10:00
225,2,10:10:00,10:20:00
225,2,10:20:00,10:30:00
225,2,10:30:00,10:40:00
225,2,10:40:00,10:50:00
225,2,10:50:00,11:00:00
225,2,11:00:00,11:10:00
225,2,11:10:00,11:20:00
225,2,11:20:00,11:30:00
225,2,11:30:00,11:40:00
225,2,11:40:00,11:50:00
225,2,11:50:00,12:00:00
225,2,12:00:00,12:10:00
225,2,12:10:00,12:20:00
225,2,12:20:00,12:30:00
225,2,12:30:00,12:40:00
225,2,12:40:00,12:50:00
225,2,12:50:00,13:00:00
225,2,13:00:00,13:10:00
225,2,13:10:00,13:20:00
225,2,13:20:00,13:30:00
225,2,13:30:00,13:40:00
225,2,13:40:00,13:50:00
225,2,13:50:00,14:00:00
225,2,16:00:00,16:10:00
225,2,16:10:00,16:20:00
225,2,16:20:00,16:30:00
225,2,16:30:00,16:40:00
225,2,16:40:00,16:50:00
225,2,16:50:00,17:00:00
224,2,13:00:00,13:20:00
224,2,13:20:00,13:40:00
224,2,13:40:00,14:00:00
224,2,14:00:00,14:20:00
224,2,14:20:00,14:40:00
224,2,14:40:00,15:00:00
224,2,15:20:00,15:40:00
224,2,15:40:00,16:00:00
224,2,16:00:00,16:20:00
224,2,16:40:00,17:00:00
224,2,17:00:00,17:20:00
224,2,17:20:00,17:40:00
224,2,17:40:00,18:00:00
224,2,18:00:00,18:20:00
224,2,18:20:00,18:40:00
224,3,13:00:00,13:20:00
224,3,13:20:00,13:40:00
224,3,13:40:00,14:00:00
224,3,14:00:00,14:20:00
224,3,14:20:00,14:40:00
224,3,14:40:00,15:00:00
224,3,15:20:00,15:40:00
224,3,15:40:00,16:00:00
224,3,16:00:00,16:20:00
224,3,16:40:00,17:00:00
224,3,17:00:00,17:20:00
224,3,17:20:00,17:40:00
224,4,10:00:00,10:20:00
224,4,10:20:00,10:40:00
224,4,10:40:00,11:00:00
224,4,11:00:00,11:20:00
224,4,11:20:00,11:40:00
224,4,11:40:00,12:00:00
221,1,19:00:00,19:15:00
221,1,19:15:00,19:30:00
221,1,19:30:00,19:45:00
221,1,19:45:00,20:00:00
221,1,20:00:00,20:15:00
221,1,20:15:00,20:30:00
221,1,20:30:00,20:45:00
221,1,20:45:00,21:00:00
221,3,09:30:00,09:45:00
221,3,09:45:00,10:00:00
221,3,10:00:00,10:15:00
221,3,10:15:00,10:30:00
221,3,10:30:00,10:45:00
221,3,10:45:00,11:00:00
221,3,11:00:00,11:15:00
221,3,11:15:00,11:30:00
221,3,11:30:00,11:45:00
221,3,11:45:00,12:00:00
221,3,12:00:00,12:15:00
221,3,12:15:00,12:30:00
221,3,12:30:00,12:45:00
221,3,12:45:00,13:00:00
221,3,13:00:00,13:15:00
221,3,13:15:00,13:30:00
221,3,13:30:00,13:45:00
221,3,13:45:00,14:00:00
221,3,14:00:00,14:15:00
221,3,14:15:00,14:30:00
221,3,16:30:00,16:45:00
221,3,16:45:00,17:00:00
221,3,17:00:00,17:15:00
221,3,17:15:00,17:30:00
221,3,17:30:00,17:45:00
221,3,17:45:00,18:00:00
221,3,18:00:00,18:15:00
221,3,18:15:00,18:30:00
221,3,18:30:00,18:45:00
221,3,18:45:00,19:00:00
221,5,19:00:00,19:15:00
221,5,19:15:00,19:30:00
221,5,19:30:00,19:45:00
221,5,19:45:00,08:00:00
221,5,09:00:00,09:15:00
221,5,09:15:00,09:30:00
221,5,09:30:00,09:45:00
221,5,09:45:00,10:00:00
221,5,10:00:00,10:15:00
221,5,10:15:00,10:30:00
221,5,10:30:00,10:45:00
221,5,10:45:00,11:00:00
221,5,11:00:00,11:15:00
221,5,11:15:00,11:30:00
221,5,11:30:00,11:45:00
221,5,11:45:00,12:00:00
221,5,12:00:00,12:15:00
221,5,12:15:00,12:30:00
221,5,12:30:00,12:45:00
221,5,12:45:00,13:00:00
221,5,13:00:00,13:15:00
221,5,13:15:00,13:30:00
221,5,13:30:00,13:45:00
221,5,13:45:00,14:00:00
221,5,14:00:00,14:15:00
221,5,14:15:00,14:30:00
210,2,08:00:00,08:20:00
210,2,08:20:00,08:40:00
210,2,08:40:00,09:00:00
210,2,09:00:00,09:20:00
210,2,09:20:00,09:40:00
210,2,09:40:00,10:00:00
210,2,10:00:00,10:20:00
210,2,10:20:00,10:40:00
210,2,10:40:00,11:00:00
210,2,11:00:00,11:20:00
210,2,11:20:00,11:40:00
210,2,11:40:00,12:00:00
210,2,12:00:00,12:20:00
210,2,12:20:00,12:40:00
210,2,12:40:00,13:00:00
210,2,13:00:00,13:20:00
210,2,13:20:00,13:40:00
210,2,13:40:00,14:00:00
210,2,14:00:00,14:20:00
210,2,14:20:00,14:40:00
210,2,14:40:00,15:00:00
210,2,15:00:00,15:20:00
210,2,15:20:00,15:40:00
210,2,15:40:00,16:00:00
210,2,16:00:00,16:20:00
210,2,16:20:00,16:40:00
210,2,16:40:00,17:00:00
210,2,17:00:00,17:20:00
210,2,17:20:00,17:40:00
210,2,17:40:00,18:00:00
210,3,12:00:00,12:20:00
210,3,12:20:00,12:40:00
210,3,12:40:00,13:00:00
210,3,13:00:00,13:20:00
210,3,13:20:00,13:40:00
210,3,13:40:00,14:00:00
210,3,14:00:00,14:20:00
210,3,14:20:00,14:40:00
210,3,14:40:00,15:00:00
210,3,15:00:00,15:20:00
210,3,15:20:00,15:40:00
210,3,15:40:00,16:00:00
210,3,16:00:00,16:20:00
210,3,16:20:00,16:40:00
210,3,16:40:00,17:00:00
210,3,17:00:00,17:20:00
210,3,17:20:00,17:40:00
210,3,17:40:00,18:00:00
210,3,18:00:00,18:20:00
210,3,18:20:00,18:40:00
210,3,18:40:00,19:00:00
210,3,19:00:00,19:20:00
210,3,19:20:00,19:40:00
210,3,19:40:00,20:00:00
210,3,20:00:00,20:20:00
210,3,20:20:00,20:40:00
210,3,20:40:00,21:00:00
210,3,21:00:00,21:20:00
210,3,21:20:00,21:40:00
210,3,21:40:00,22:00:00
210,4,08:00:00,08:20:00
210,4,08:20:00,08:40:00
210,4,08:40:00,09:00:00
210,4,09:00:00,09:20:00
210,4,09:20:00,09:40:00
210,4,09:40:00,10:00:00
210,4,10:00:00,10:20:00
210,4,10:20:00,10:40:00
210,4,10:40:00,11:00:00
210,4,11:00:00,11:20:00
210,4,11:20:00,11:40:00
210,4,11:40:00,12:00:00
210,4,12:00:00,12:20:00
210,4,12:20:00,12:40:00
210,4,12:40:00,13:00:00
210,4,13:00:00,13:20:00
210,4,13:20:00,13:40:00
210,4,13:40:00,14:00:00
210,4,14:00:00,14:20:00
210,4,14:20:00,14:40:00
210,4,14:40:00,15:00:00
210,4,15:00:00,15:20:00
210,4,15:20:00,15:40:00
210,4,15:40:00,16:00:00
210,4,16:00:00,16:20:00
210,4,16:20:00,16:40:00
210,4,16:40:00,17:00:00
210,4,17:00:00,17:20:00
210,4,17:20:00,17:40:00
210,4,17:40:00,18:00:00
210,5,19:00:00,19:20:00
210,5,19:20:00,19:40:00
210,5,19:40:00,08:00:00
210,5,08:00:00,08:20:00
210,5,08:20:00,08:40:00
210,5,08:40:00,09:00:00
210,5,09:00:00,09:20:00
210,5,09:20:00,09:40:00
210,5,09:40:00,10:00:00
210,5,10:00:00,10:20:00
210,5,10:20:00,10:40:00
210,5,10:40:00,11:00:00
210,5,11:00:00,11:20:00
210,5,11:20:00,11:40:00
210,5,11:40:00,12:00:00
210,5,12:00:00,12:20:00
210,5,12:20:00,12:40:00
210,5,12:40:00,13:00:00
210,5,13:00:00,13:20:00
210,5,13:20:00,13:40:00
210,5,13:40:00,14:00:00
210,5,14:00:00,14:20:00
210,5,14:20:00,14:40:00
210,5,14:40:00,15:00:00
210,5,15:00:00,15:20:00
210,5,15:20:00,15:40:00
210,5,15:40:00,16:00:00
210,5,16:00:00,16:20:00
210,5,16:20:00,16:40:00
210,5,16:40:00,17:00:00
204,1,09:00:00,09:20:00
204,1,09:20:00,09:40:00
204,1,09:40:00,10:00:00
204,1,10:00:00,10:20:00
204,1,10:20:00,10:40:00
204,1,10:40:00,11:00:00
204,1,11:00:00,11:20:00
204,1,11:20:00,11:40:00
204,1,11:40:00,12:00:00
204,1,12:00:00,12:20:00
204,1,12:20:00,12:40:00
204,1,12:40:00,13:00:00
204,3,17:00:00,17:20:00
204,3,17:20:00,17:40:00
204,3,17:40:00,18:00:00
204,3,18:00:00,18:20:00
204,3,18:20:00,18:40:00
204,3,18:40:00,19:00:00
204,3,19:00:00,19:20:00
204,3,19:20:00,19:40:00
204,3,19:40:00,20:00:00
204,5,17:00:00,17:20:00
204,5,17:20:00,17:40:00
204,5,17:40:00,18:00:00
204,5,18:00:00,18:20:00
204,5,18:20:00,18:40:00
204,5,18:40:00,19:00:00
204,5,19:00:00,19:20:00
204,5,19:20:00,19:40:00
204,5,19:40:00,20:00:00
202,3,19:00:00,19:15:00
202,3,19:15:00,19:30:00
202,3,19:30:00,19:45:00
202,3,19:45:00,08:00:00
202,3,12:00:00,12:15:00
202,3,12:15:00,12:30:00
202,3,12:30:00,12:45:00
202,3,12:45:00,13:00:00
202,3,13:00:00,13:15:00
202,3,13:15:00,13:30:00
202,3,13:30:00,13:45:00
202,3,13:45:00,14:00:00
202,3,14:00:00,14:15:00
202,3,14:15:00,14:30:00
202,4,19:00:00,19:15:00
202,4,19:15:00,19:30:00
202,4,19:30:00,19:45:00
202,4,19:45:00,08:00:00
202,4,08:00:00,08:15:00
202,4,08:15:00,08:30:00
202,4,08:30:00,08:45:00
202,4,08:45:00,09:00:00
202,4,09:00:00,09:15:00
202,4,09:15:00,09:30:00
202,4,09:30:00,09:45:00
202,4,09:45:00,10:00:00
202,4,10:00:00,10:15:00
202,4,10:15:00,10:30:00
202,4,10:30:00,10:45:00
202,4,10:45:00,11:00:00
202,4,11:00:00,11:15:00
202,4,11:15:00,11:30:00
202,4,11:30:00,11:45:00
202,4,11:45:00,12:00:00
202,4,12:00:00,12:15:00
202,4,12:15:00,12:30:00
202,4,12:30:00,12:45:00
202,4,12:45:00,13:00:00
202,4,13:00:00,13:15:00
202,4,13:15:00,13:30:00
202,4,13:30:00,13:45:00
202,4,13:45:00,14:00:00
202,4,14:00:00,14:15:00
202,4,14:15:00,14:30:00
202,4,14:30:00,14:45:00
202,4,14:45:00,15:00:00
202,4,15:00:00,15:15:00
202,4,15:15:00,15:30:00
202,4,15:30:00,15:45:00
202,4,15:45:00,16:00:00
202,4,16:00:00,16:15:00
202,5,19:00:00,19:15:00
202,5,19:15:00,19:30:00
202,5,19:30:00,19:45:00
202,5,19:45:00,08:00:00
202,5,12:00:00,12:15:00
202,5,12:15:00,12:30:00
202,5,12:30:00,12:45:00
202,5,12:45:00,13:00:00
202,5,13:00:00,13:15:00
201,3,19:00:00,19:15:00
201,3,19:15:00,19:30:00
201,3,19:30:00,19:45:00
201,3,19:45:00,08:00:00
201,3,12:00:00,12:15:00
201,3,12:15:00,12:30:00
201,3,12:30:00,12:45:00
201,3,12:45:00,13:00:00
201,3,13:00:00,13:15:00
201,3,13:15:00,13:30:00
201,3,13:30:00,13:45:00
201,3,13:45:00,14:00:00
201,3,14:00:00,14:15:00
201,3,14:15:00,14:30:00
201,4,19:00:00,19:15:00
201,4,19:15:00,19:30:00
201,4,19:30:00,19:45:00
201,4,19:45:00,08:00:00
201,4,08:00:00,08:15:00
201,4,08:15:00,08:30:00
201,4,08:30:00,08:45:00
201,4,08:45:00,09:00:00
201,4,09:00:00,09:15:00
201,4,09:15:00,09:30:00
201,4,09:30:00,09:45:00
201,4,09:45:00,10:00:00
201,4,10:00:00,10:15:00
201,4,10:15:00,10:30:00
201,4,10:30:00,10:45:00
201,4,10:45:00,11:00:00
201,4,11:00:00,11:15:00
201,4,11:15:00,11:30:00
201,4,11:30:00,11:45:00
201,4,11:45:00,12:00:00
201,4,12:00:00,12:15:00
201,4,12:15:00,12:30:00
201,4,12:30:00,12:45:00
201,4,12:45:00,13:00:00
201,4,13:00:00,13:15:00
201,4,13:15:00,13:30:00
201,4,13:30:00,13:45:00
201,4,13:45:00,14:00:00
201,4,14:00:00,14:15:00
201,4,14:15:00,14:30:00
201,4,14:30:00,14:45:00
201,4,14:45:00,15:00:00
201,4,15:00:00,15:15:00
201,4,15:15:00,15:30:00
201,4,15:30:00,15:45:00
201,4,15:45:00,16:00:00
201,4,16:00:00,16:15:00
201,5,19:00:00,19:15:00
201,5,19:15:00,19:30:00
201,5,19:30:00,19:45:00
201,5,19:45:00,08:00:00
201,5,12:00:00,12:15:00
201,5,12:15:00,12:30:00
201,5,12:30:00,12:45:00
201,5,12:45:00,13:00:00
201,5,13:00:00,13:15:00
179,2,08:00:00,08:15:00
179,2,08:15:00,08:30:00
179,2,08:30:00,08:45:00
179,2,08:45:00,09:00:00
179,2,09:00:00,09:15:00
179,2,09:15:00,09:30:00
179,2,09:30:00,09:45:00
179,2,09:45:00,10:00:00
179,2,10:00:00,10:15:00
179,2,10:15:00,10:30:00
179,2,10:30:00,10:45:00
179,2,10:45:00,11:00:00
179,2,11:00:00,11:15:00
179,2,11:15:00,11:30:00
179,2,11:30:00,11:45:00
179,2,11:45:00,12:00:00
179,2,12:00:00,12:15:00
179,2,12:15:00,12:30:00
179,2,12:30:00,12:45:00
179,2,12:45:00,13:00:00
179,2,13:00:00,13:15:00
179,2,13:15:00,13:30:00
179,2,13:30:00,13:45:00
179,2,13:45:00,14:00:00
179,2,14:00:00,14:15:00
179,2,14:15:00,14:30:00
179,2,14:30:00,14:45:00
179,2,14:45:00,15:00:00
179,2,15:00:00,15:15:00
179,2,15:15:00,15:30:00
179,2,15:30:00,15:45:00
179,2,15:45:00,16:00:00
179,2,16:00:00,16:15:00
179,2,16:15:00,16:30:00
179,2,16:30:00,16:45:00
179,2,16:45:00,17:00:00
179,2,17:00:00,17:15:00
179,2,17:15:00,17:30:00
179,2,17:30:00,17:45:00
179,2,17:45:00,18:00:00
179,2,18:00:00,18:15:00
179,2,18:15:00,18:30:00
179,2,18:30:00,18:45:00
179,2,18:45:00,19:00:00
179,2,19:00:00,19:15:00
179,2,19:15:00,19:30:00
179,2,19:30:00,19:45:00
179,2,19:45:00,20:00:00
179,2,20:00:00,20:15:00
179,2,20:15:00,20:30:00
179,2,20:30:00,20:45:00
179,2,20:45:00,21:00:00
179,2,21:00:00,21:15:00
179,2,21:15:00,21:30:00
179,3,08:00:00,08:15:00
179,3,08:15:00,08:30:00
179,3,08:30:00,08:45:00
179,3,08:45:00,09:00:00
179,3,09:00:00,09:15:00
179,3,09:15:00,09:30:00
179,3,09:30:00,09:45:00
179,3,09:45:00,10:00:00
179,3,10:00:00,10:15:00
179,3,10:15:00,10:30:00
179,3,10:30:00,10:45:00
179,3,10:45:00,11:00:00
179,3,11:00:00,11:15:00
179,3,11:15:00,11:30:00
179,3,11:30:00,11:45:00
179,3,11:45:00,12:00:00
179,3,12:00:00,12:15:00
179,3,12:15:00,12:30:00
179,3,12:30:00,12:45:00
179,3,12:45:00,13:00:00
179,3,13:00:00,13:15:00
179,3,13:15:00,13:30:00
179,3,13:30:00,13:45:00
179,3,13:45:00,14:00:00
179,4,08:00:00,08:15:00
179,4,08:15:00,08:30:00
179,4,08:30:00,08:45:00
179,4,08:45:00,09:00:00
179,4,09:00:00,09:15:00
179,4,09:15:00,09:30:00
179,4,09:30:00,09:45:00
179,4,09:45:00,10:00:00
179,4,10:00:00,10:15:00
179,4,10:15:00,10:30:00
179,4,10:30:00,10:45:00
179,4,10:45:00,11:00:00
179,5,08:00:00,08:15:00
179,5,08:15:00,08:30:00
179,5,08:30:00,08:45:00
179,5,08:45:00,09:00:00
179,5,09:00:00,09:15:00
179,5,09:15:00,09:30:00
179,5,09:30:00,09:45:00
179,5,09:45:00,10:00:00
179,5,10:00:00,10:15:00
179,5,10:15:00,10:30:00
179,5,10:30:00,10:45:00
179,5,10:45:00,11:00:00
179,5,11:00:00,11:15:00
179,5,11:15:00,11:30:00
179,5,11:30:00,11:45:00
179,5,11:45:00,12:00:00
179,5,12:00:00,12:15:00
179,5,12:15:00,12:30:00
179,5,12:30:00,12:45:00
179,5,12:45:00,13:00:00
178,1,19:00:00,21:00:00
178,2,18:20:00,18:30:00
178,2,18:30:00,18:40:00
178,2,18:40:00,18:50:00
178,2,18:50:00,19:00:00
178,2,19:00:00,19:10:00
178,2,19:10:00,19:20:00
178,2,19:20:00,19:30:00
178,2,19:30:00,19:40:00
178,2,19:40:00,19:50:00
178,2,19:50:00,20:00:00
178,2,20:00:00,20:10:00
178,2,20:10:00,20:20:00
178,2,20:20:00,20:30:00
178,3,08:50:00,09:00:00
178,3,09:00:00,09:10:00
178,3,09:10:00,09:20:00
178,3,09:20:00,09:30:00
178,3,09:30:00,09:40:00
178,3,09:40:00,09:50:00
178,3,09:50:00,10:00:00
178,3,10:00:00,10:10:00
178,3,10:10:00,10:20:00
178,3,10:20:00,10:30:00
178,3,10:30:00,10:40:00
178,3,10:40:00,10:50:00
178,3,10:50:00,11:00:00
178,3,11:00:00,11:10:00
178,3,11:10:00,11:20:00
178,3,11:20:00,11:30:00
178,3,11:30:00,11:40:00
178,3,11:40:00,11:50:00
178,3,11:50:00,12:00:00
178,3,12:00:00,12:10:00
178,3,12:10:00,12:20:00
178,3,12:20:00,12:30:00
178,3,12:30:00,12:40:00
